"","response.id","time.started","date.submitted","status","contact.id","legacy.comments","comments","language","referer","extended.referer","sessionid","user.agent","extended.user.agent","tags","ip.address","longitude","latitude","country","city","state.region","postal","are.you.currently.a.dues.paying.member.of.the.communications.workers.of.america..cwa..","would.you.agree.or.disagree.that.sexual.harassment.is.an.issue.in.your.workplace.","â..have.you.personally.experienced.any.of.the.following.harassments.at.your.current.job.or.workplace.within.the.last.year...verbal.harassment.of.a.sexual.nature..unwanted.touching.or.physical.contact..cyber.harassment..including.unwanted.comments.or.photos.shared.via.email..social.media..or.text...unwelcome.sexual.advances.or.requests.for.sexual.favors..physical.acts.of.sexual.assault..homophobic.or.transphobic.comments.or.behavior..sexism.or.gender.based.discrimination..other.forms.of.sexual.harassment.","yes..to.a.steward.if.you.have.experienced.any.form.of.sexual.harassment.in.the.workplace.within.the.last.year..was.the.issue.reported..check.all.that.apply.","yes..to.a.superior.if.you.have.experienced.any.form.of.sexual.harassment.in.the.workplace.within.the.last.year..was.the.issue.reported..check.all.that.apply.","yes..to.human.resources.if.you.have.experienced.any.form.of.sexual.harassment.in.the.workplace.within.the.last.year..was.the.issue.reported..check.all.that.apply.","no..but.i.told.a.coworker.if.you.have.experienced.any.form.of.sexual.harassment.in.the.workplace.within.the.last.year..was.the.issue.reported..check.all.that.apply.","no..not.reported.if.you.have.experienced.any.form.of.sexual.harassment.in.the.workplace.within.the.last.year..was.the.issue.reported..check.all.that.apply.","if.you.have.reported.an.incident.of.sexual.harassment..how.satisfied.were.you.with.the.outcome.","didn.t.want.to.get.someone.in.trouble.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","unsure.how.to.report.the.incident.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","unsure.reporting.the.incident.would.help.or.be.taken.seriously.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","don.t.have.a.steward.or.i.m.not.sure.who.that.person.is.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","worried.about.retaliation.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","don.t.trust.my.steward.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","reported.to.human.resources.or.a.superior.instead.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","lack.of.support.from.co.workers.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","i.was.not.a.union.member.at.the.time.of.the.incident.s..if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","other...write.in.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply.","other...write.in.if.you.did.not.report.to.your.union.steward.or.representative..why.not..check.all.that.apply..1","if.you.did.report.an.incident.of.sexual.harassment.to.a.representative.of.your.union..how.much.do.you.agree.that.the.union.helped.you.achieve.your.desired.outcome.","a.direct.supervisor.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","someone.in.a.more.senior.role.who.is.not.a.direct.supervisor.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","another.union.represented.employee.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","a.steward..representative..or.leader.of.my.union.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","a.contractor.hired.by.my.employer.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","a.more.junior.employee.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","a.customer.of.my.employer.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","other...write.in.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","exclusive...none.of.the.above.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply.","other...write.in.please.answer.whether.within.the.last.year.people.in.any.of.the.following.roles.have.ever.been.perpetrators.of.sexual.harassment.against.you.at.your.current.job..check.all.that.apply..1","have.you.witnessed.any.of.the.following.harassments.a.bystander.at.your.current.job.or.workplace.within.the.last.year...verbal.harassment.of.a.sexual.nature..unwanted.touching.or.physical.contact..cyber.harassment..including.unwanted.comments.or.photos.shared.via.email..social.media..or.text...unwelcome.sexual.advances.or.requests.for.sexual.favors..physical.acts.of.sexual.assault..homophobic.or.transphobic.comments.or.behavior..sexism.or.gender.based.discrimination..other.forms.of.sexual.harassment.","how.often.do.you.experience.or.witness.sexual.harassment.at.your.workplace.","how.satisfied.are.you.with.the.sexual.harassment.policy.and.procedures.at.your.workplace.","office.please.describe.your.work.location.â..check.all.that.apply.","call.center.please.describe.your.work.location.â..check.all.that.apply.","newsroom.please.describe.your.work.location.â..check.all.that.apply.","retail.store.please.describe.your.work.location.â..check.all.that.apply.","work.at.remote.sites.in.the.field.or.from.my.vehicle.please.describe.your.work.location.â..check.all.that.apply.","based.from.my.home.please.describe.your.work.location.â..check.all.that.apply.","airport.or.airplane.please.describe.your.work.location.â..check.all.that.apply.","plant.or.manufacturing.site.please.describe.your.work.location.â..check.all.that.apply.","other...write.in.please.describe.your.work.location.â..check.all.that.apply.","other...write.in.please.describe.your.work.location.â..check.all.that.apply..1","do.you.visit.homes.of.customers.or.clients.on.the.job.","if.yes..have.you.had.an.experience.in.the.last.year.where.you.feared.for.your.safety..been.touched.or.grabbed..experienced.unwanted.advances..harassed.verbally..or.experienced.another.form.of.sexual.harassment.in.a.customer.s.or.client.s.home.","have.you.received.training.from.your.employer.on.protecting.yourself.from.difficult.or.inappropriate.situations.in.customer.s.or.client.s.homes.","more.or.better.training.on.how.to.understand.the.existing.sexual.harassment.policy.and.reporting.procedure.at.your.workplace.how.interested.would.you.be.in.the.following.actions.from.your.union.to.address.sexual.harassment.in.the.workplace.","bystander.training.on.how.to.intervene.as.a.witness.of.sexual.harassment.how.interested.would.you.be.in.the.following.actions.from.your.union.to.address.sexual.harassment.in.the.workplace.","advocating.for.a.better.sexual.harassment.policy.at.your.workplace.how.interested.would.you.be.in.the.following.actions.from.your.union.to.address.sexual.harassment.in.the.workplace.","assisting.and.supporting.victims.of.sexual.harassment.to.address.the.issue.and.achieve.a.desired.outcome.how.interested.would.you.be.in.the.following.actions.from.your.union.to.address.sexual.harassment.in.the.workplace.","addressing.issues.of.sexual.harassment.within.your.local..which.could.include.creating.or.improving.a.sexual.harassment.policy.how.interested.would.you.be.in.the.following.actions.from.your.union.to.address.sexual.harassment.in.the.workplace.","what.is.your.gender.","other...write.in.what.is.your.gender.","other...write.in.what.is.your.gender..1","what.is.your.race.","other...write.in.what.is.your.race.","what.is.your.year.of.birth...4.digit.year.","in.which.industry.do.you.primarily.work.","other...write.in.in.which.industry.do.you.primarily.work.","what.is.your.annual.household.income.","what.is.your.highest.level.of.education.","are.there.any.additional.comments.you.d.like.to.share.","sentiment...are.there.any.additional.comments.you.d.like.to.share.","sexcat","racecat","raw_age","agecat","weights"
"301",773,"07/10/2018 23:45","07/10/2018 23:55","Complete",NA,NA,NA,"English","","","1531280743_5b457d6779eda1.97475701","Mozilla/5.0 (Linux; Android 7.1.1; ZTE-Z851 Build/NMF26V; wv) AppleWebKit/537.36 (KHTML, like Gecko)","Mozilla/5.0 (Linux; Android 7.1.1; ZTE-Z851 Build/NMF26V; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/45.0.2454.95 Mobile Safari/537.36",NA,"107.77.169.5",-95.44409943,29.85589981,"United States","Houston","TX",77091,"Yes","Agree","Yes","","","","","No, not reported","Not applicable","","","","","Worried about retaliation","","","Lack of support from co-workers","","","","","","Someone in a more senior role who is not a direct supervisor","Another union-represented employee","","","","","","","","Yes","1 or more times per month","Dissatisfied","","","","","","","Airport or airplane","","","","No","","","Very interested","Very interested","Very interested","Very interested","Very interested","Female",NA,"","White","",1965,"Airlines","","$35,000 to $49,999","Some college, no degree","None punitive report system ",NA,"Female","White",53,2,0.938463391604388
"302",775,"07/10/2018 23:49","07/10/2018 23:56","Complete",NA,NA,NA,"English","","","1531280980_5b457e54455be7.35706818","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",NA,"174.20.137.238",-93.33630371,44.94929886,"United States","Minneapolis","MN",55416,"Yes","Neutral","Yes","","","","No, but I told a coworker","","Not applicable","","","","","","","","","","Other - Write In","from the other airline, did not want people to think I was picking on that airline","","","","","","","A more junior employee","","","","","Yes","1 or more times per year","Satisfied","","","","","","","Airport or airplane","","","","No","","","Interested","Interested","Interested","Interested","Interested","Female",NA,"","White","",1958,"Airlines","","$50,000 to $74,999","Trade/technical school","",NA,"Female","White",60,3,1.34915499337412
"304",777,"07/11/2018 0:00","07/11/2018 0:04","Complete",NA,NA,NA,"English","","","1531281628_5b4580dc124378.68448577","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"173.3.64.118",-73.83940125,40.86849976,"United States","Bronx","NY",10469,"Yes","Disagree","Yes","","","","","","Not applicable","","","","","","","","","","","","","","","","","","","","","Exclusive / None of the above","","Unsure","Unsure","Unsure or unaware of any policies or procedures related to sexual harassment in my workplace","","","","Retail store","","","","","","","No","","","Neutral","Neutral","Not interested","Neutral","Neutral","Female",NA,"","Asian","",1990,"Retail","","$35,000 to $49,999","Some college, no degree","",NA,"Female","Other",28,1,1.10341063525076
"307",782,"07/11/2018 0:23","07/11/2018 0:30","Complete",NA,NA,NA,"English","android-app://com.google.android.gm","android-app://com.google.android.gm","1531282997_5b458635143c91.50846986","Mozilla/5.0 (Linux; Android 8.0.0; SM-G960U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chro","Mozilla/5.0 (Linux; Android 8.0.0; SM-G960U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36",NA,"45.19.155.12",-95.2826004,36.32189941,"United States","Pryor","OK",74361,"Yes","Agree","Yes","","","","No, but I told a coworker","","Not applicable","","","Unsure reporting the incident would help or be taken seriously","","Worried about retaliation","Don't trust my steward","","","","","","","","","Another union-represented employee","","","","A customer of my employer","","","","Yes","1 or more times per month","Satisfied","","Call center","","","","","","","","","No","","","Very interested","Very interested","Very interested","Very interested","Very interested","Female",NA,"","American Indian/Alaska Native","",1978,"Other - Write In","Customer service ","$35,000 to $49,999","Trade/technical school","",NA,"Female","Other",40,1,1.10341063525076
"308",783,"07/11/2018 0:24","07/11/2018 0:28","Complete",NA,NA,NA,"English","http://m.facebook.com/","http://m.facebook.com/","1531283083_5b45868bb3c2b6.92699433","Mozilla/5.0 (Linux; Android 8.0.0; SM-G955U Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) ","Mozilla/5.0 (Linux; Android 8.0.0; SM-G955U Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/179.0.0.44.83;]",NA,"24.28.34.184",-94.00980377,30.1821003,"United States","Vidor","TX",77662,"Yes","Strongly agree","Yes","Yes, to a steward","","","","","Very Dissatisfied","","","","","","","","","","","","Strongly disagree","A direct supervisor","","","","","","","","","","Yes","At least once per day","Very Dissatisfied","","","","","Work at remote sites in the field or from my vehicle","","","","","","Yes","Yes","No","Very interested","Very interested","Very interested","Very interested","Very interested","Male",NA,"","White","",1976,"Telecom","","$75,000 to $99,999","Graduated high school","",NA,"Male","White",42,1,1.11939189628254
"309",786,"07/11/2018 0:33","07/11/2018 0:38","Complete",NA,NA,NA,"English","android-app://com.google.android.gm","android-app://com.google.android.gm","1531283638_5b4588b6ebd6a0.60158432","Mozilla/5.0 (Linux; Android 7.1.1; K92 Build/NMF26V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/6","Mozilla/5.0 (Linux; Android 7.1.1; K92 Build/NMF26V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",NA,"107.195.149.124",-92.38020325,35.06399918,"United States","Conway","AR",72032,"Yes","Neutral","Yes","","","","No, but I told a coworker","","Not applicable","","Unsure how to report the incident","","","","","","","","Other - Write In","Felt uncomfortable but not sure if they meant to make me uncomfortable ","","","","Another union-represented employee","","","","","","","","No","1 or more times per year","Neutral","Office","Call center","","","","","","","","","No","","","Very interested","Very interested","Very interested","Very interested","Very interested","Gender Variant / Non-conforming",NA,"","White","",1986,"Telecom","","$50,000 to $74,999","Some college, no degree","",NA,"Female","White",32,1,0.901177271985636
"311",788,"07/11/2018 0:52","07/11/2018 0:58","Complete",NA,NA,NA,"English","","","1531284775_5b458d278c2b34.19400980","Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-N950U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gec","Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-N950U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.2 Chrome/59.0.3071.125 Mobile Safari/537.36",NA,"108.46.56.2",-73.85559845,40.8423996,"United States","Bronx","NY",10462,"Yes","Agree","Yes","","","","No, but I told a coworker","","Not applicable","Didn't want to get someone in trouble","","","","","","","","","","","","","","Another union-represented employee","","","","","","","","Yes","1 or more times per month","Satisfied","Office","","","","","","","","","","No","","","Not interested","Not interested","Not interested","Not interested","Not interested","Female",NA,"","Black/African-American","",1974,"Telecom","","$75,000 to $99,999","Graduated high school","",NA,"Female","Black/African-American",44,1,0.536948045767753
"312",789,"07/11/2018 0:56","07/11/2018 1:05","Complete",NA,NA,NA,"English","https://outlook.live.com/","https://outlook.live.com/","1531284990_5b458dfe696759.96704348","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0",NA,"216.14.155.99",-95.87760162,35.92210007,"United States","Bixby","OK",74008,"Yes","Agree","Yes","Yes, to a steward","Yes, to a superior","","","","Very Dissatisfied","","","","","","Don't trust my steward","","","","","","Disagree","","","Another union-represented employee","","","A more junior employee","","","","","Yes","1 or more times per year","Dissatisfied","","","","","","","","","Other - Write In","Storeroom","Yes","Yes","No","Interested","Interested","Neutral","Neutral","Interested","Male",NA,"","American Indian/Alaska Native","",1966,"Telecom","","$100,000 to $124,999","Trade/technical school","I don't think there is a problem with the policy, as stated.......  the problem is with selective enforcement. If you are not a manager's pet, and you complain about a mangers pet, nothing will be done. It's all the same with the Code of Business Conduct.....  selective enforcement, bosses pet won't get wrote up for being out of route or not closing out a job at customers prem.",NA,"Male","Other",52,2,1.42730306976707
"314",792,"07/11/2018 1:17","07/11/2018 1:25","Complete",NA,NA,NA,"English","","","1531286269_5b4592fd300105.11822175","Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0","Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0",NA,"67.170.21.92",-122.1771011,48.05179977,"United States","Marysville","WA",98270,"Yes","Neutral","Yes","","","","","No, not reported","Not applicable","","","","","","","","","","Other - Write In","na","","","","Another union-represented employee","","","","","","","","Yes","Unsure","Neutral","Office","","","","","","","","","","No","","","Neutral","Neutral","Neutral","Neutral","Neutral","Male",NA,"","White","",1964,"Telecom","","$35,000 to $49,999","Associate degree","We are terribly wage, benefits, and pension/retirement discriminated against, also and we have no livable retirement/pension system for an equal amount of years we work in the company; ",NA,"Male","White",54,2,1.16570662418628
"317",797,"07/11/2018 2:08","07/11/2018 2:14","Complete",NA,NA,NA,"English","","","1531289306_5b459eda09a4d5.81409812","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Cr","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) CriOS/67.0.3396.87 Mobile/15G77 Safari/604.1",NA,"69.138.144.216",-86.60050201,36.34790039,"United States","Hendersonville","TN",37075,"Yes","Agree","Yes","","","","","No, not reported","Not applicable","","","Unsure reporting the incident would help or be taken seriously","","Worried about retaliation","","","","","","","","","Someone in a more senior role who is not a direct supervisor","Another union-represented employee","","","A more junior employee","","","","","Yes","1 or more times per year","Neutral","","","","","","","Airport or airplane","","","","No","","","Interested","Interested","Interested","Interested","Interested","Female",NA,"","White","",1973,"Airlines","","$100,000 to $124,999","Advanced degree (Master's, Ph.D., M.D.)","",NA,"Female","White",45,2,0.938463391604388
"318",799,"07/11/2018 2:26","07/11/2018 2:31","Complete",NA,NA,NA,"English","","","1531290387_5b45a313737105.26176664","Mozilla/5.0 (Linux; Android 7.0; QTASUN1 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome","Mozilla/5.0 (Linux; Android 7.0; QTASUN1 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",NA,"108.93.68.243",-86.19339752,34.19169998,"United States","Boaz","AL",35957,"Yes","Strongly agree","Yes","","","","","No, not reported","Not applicable","","","","","Worried about retaliation","","","Lack of support from co-workers","","Other - Write In","Unsure who to trust as some stewards have big mouths","","","","Another union-represented employee","","","","","","","","Yes","1 or more times per month","Very Dissatisfied","","Call center","","","","","","","","","No","","","Very interested","Very interested","Very interested","Very interested","Very interested","Female",NA,"","American Indian/Alaska Native","",1955,"Telecom","","$50,000 to $74,999","Trade/technical school","",NA,"Female","Other",63,3,1.65191912242812
"320",804,"07/11/2018 3:24","07/11/2018 3:28","Complete",NA,NA,NA,"English","http://m.facebook.com","http://m.facebook.com","1531293850_5b45b09adb8193.11097261","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobi","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 [FBAN/FBIOS;FBAV/179.0.0.50.82;FBBV/116150041;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/11.4;FBSS/3;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBOP/5;FBRV/116580710]",NA,"76.109.196.76",-80.29239655,25.66629982,"United States","Miami","FL",33156,"Yes","Strongly agree","Yes","","","","No, but I told a coworker","","Not applicable","","","Unsure reporting the incident would help or be taken seriously","","","","","","","","","","","","","A steward, representative, or leader of my union","","","","","","","Yes","1 or more times per month","Very Dissatisfied","","","","","","","Airport or airplane","","","","No","","","Very interested","Very interested","Very interested","Very interested","Very interested","Male",NA,"","Hispanic/Latino","",1988,"Airlines","","$25,000 to $34,999","Advanced degree (Master's, Ph.D., M.D.)","",NA,"Male","Hispanic/Latino",30,1,0.612875613724754
"322",807,"07/11/2018 3:52","07/11/2018 3:59","Complete",NA,NA,NA,"English","","","1531295555_5b45b743956a42.62897473","Mozilla/5.0 (Linux; Android 5.0.1; SAMSUNG SCH-I545 4G Build/LRX22C) AppleWebKit/537.36 (KHTML, like","Mozilla/5.0 (Linux; Android 5.0.1; SAMSUNG SCH-I545 4G Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Mobile Safari/537.36",NA,"174.202.16.216",-73.94499969,40.64509964,"United States","Brooklyn","NY",11249,"Yes","Agree","Yes","","","","","No, not reported","Not applicable","Didn't want to get someone in trouble","","","","Worried about retaliation","Don't trust my steward","","Lack of support from co-workers","","","","","","","Another union-represented employee","A steward, representative, or leader of my union","","","","","","","Yes","1 or more times per month","Dissatisfied","","","","","Work at remote sites in the field or from my vehicle","","","","","","No","","","Very interested","Very interested","Very interested","Very interested","Very interested","Female",NA,"","Hispanic/Latino","",1973,"Telecom","","$75,000 to $99,999","Graduated high school","",NA,"Female","Hispanic/Latino",45,2,0.513815875385416
"325",811,"07/11/2018 5:00","07/11/2018 5:04","Complete",NA,NA,NA,"English","","","1531299620_5b45c724840af1.48029505","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"97.68.153.163",-81.37059784,28.54450035,"United States","Orlando","FL",32801,"Yes","Agree","Yes","Yes, to a steward","","","","","Not applicable","","","","","","","","","","","","Not applicable","","","Another union-represented employee","","","","","","","","Yes","Less often than one time per year","Neutral","","","","","","","Airport or airplane","","","","No","","","Neutral","Interested","Interested","Interested","Interested","Male",NA,"","Hispanic/Latino","",1988,"Airlines","","$25,000 to $34,999","Bachelor's degree","",NA,"Male","Hispanic/Latino",30,1,0.612875613724754
"330",817,"07/11/2018 5:33","07/11/2018 5:39","Complete",NA,NA,NA,"English","","","1531301616_5b45cef0c5f247.28144439","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",NA,"70.121.153.93",-98.27349854,29.48859978,"United States","Converse","TX",78109,"Yes","Strongly agree","Yes","","","","","No, not reported","Not applicable","","","","","","","","","","Other - Write In","STEWARD NOT ON SITE","","A direct supervisor","","","","","","","","","","Yes","At least once per day","Very Dissatisfied","","Call center","","","","","","","","","No","","","Not at all interested or opposed","Neutral","Very interested","Neutral","Neutral","Female",NA,"","White","",1946,"Telecom","","$50,000 to $74,999","Bachelor's degree","",NA,"Female","White",72,3,1.34915499337412
"334",829,"07/11/2018 7:05","07/11/2018 7:18","Complete",NA,NA,NA,"English","http://m.facebook.com","http://m.facebook.com","1531307138_5b45e48200b5d5.22058971","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mo","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBAV/179.0.0.50.82;FBBV/116150041;FBDV/iPhone7,2;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/2;FBCR/AT&T;FBID/phone;FBLC/en_US;FBOP/5;FBRV/116849571]",NA,"96.250.238.20",-73.67949677,41.02320099,"United States","Port Chester","NY",10573,"Yes","Agree","Yes","Yes, to a steward","Yes, to a superior","","","","Neutral","Didn't want to get someone in trouble","","","","","","","","","","","Neutral","","","Another union-represented employee","","","","","","","","Yes","1 or more times per month","Very Dissatisfied","","","","","Work at remote sites in the field or from my vehicle","","","","","","Yes","No","No","Very interested","Very interested","Very interested","Very interested","Very interested","Female",NA,"","White","",1976,"Telecom","","$100,000 to $124,999","Bachelor's degree","In light of the MeToo movement, I honestly feel that both the Union and management need to review their policies on sexual harassment and discrimination with their members/employees, especially in work locations where women, LGBTQ, and women of color are minorities. The culture of a boys' club still exists, although not as loud and proud as it once was. In a garage/shop environment,  where it is mostly Hetero-sexual male-dominated, there has been progress, but, we are not there yet, at least not in my opinion. ",NA,"Female","White",42,1,0.901177271985636
"335",830,"07/11/2018 7:19","07/11/2018 7:24","Complete",NA,NA,NA,"English","http://m.facebook.com","http://m.facebook.com","1531307989_5b45e7d55a5308.81333281","Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Mob","Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Mobile/15D60 [FBAN/FBIOS;FBAV/179.0.0.50.82;FBBV/116150041;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/11.2.5;FBSS/2;FBCR/AT&T;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",NA,"73.4.64.12",-72.93959808,41.37450027,"United States","Hamden","CT",6514,"Yes","Strongly agree","Yes","","","","","No, not reported","Not applicable","","","","","","","","Lack of support from co-workers","","","","","","","Another union-represented employee","","","","","","","","Yes","1 or more times per week","Dissatisfied","","Call center","","","","","","","","","No","","","Interested","Very interested","Very interested","Very interested","Very interested","Female",NA,"","White","",1972,"Telecom","","$35,000 to $49,999","Bachelor's degree","Sexual harassment is tolerated and welcome in my job by both peers and supervisors. The sexually explicit remarks and touching is something I have never experienced in any other job. Everyone acts like it's normal",NA,"Female","White",46,2,0.938463391604388
"337",837,"07/11/2018 7:52","07/11/2018 8:01","Complete",NA,NA,NA,"English","","","1531309958_5b45ef8687e814.81458494","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Vers","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",NA,"69.76.161.121",-94.57640076,38.96039963,"United States","Kansas City","MO",64131,"Yes","Neutral","Yes","","","","No, but I told a coworker","","Not applicable","Didn't want to get someone in trouble","","","","","","","","","Other - Write In","I handled the situation on the plane.","","","","","","","","","Other - Write In","","Pilot ","No","Less often than one time per year","Neutral","","","","","","","Airport or airplane","","","","No","","","Not interested","Neutral","Neutral","Interested","Neutral","Female",NA,"","White","",1979,"Airlines","","$50,000 to $74,999","Bachelor's degree","No",NA,"Female","White",39,1,0.901177271985636
"346",847,"07/11/2018 8:41","07/11/2018 8:44","Complete",NA,NA,NA,"English","https://mail.yahoo.com/","https://mail.yahoo.com/","1531312895_5b45faff1017b8.82385456","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36",NA,"205.148.51.15",-74.18789673,40.76440048,"United States","Newark","NJ",7107,"Yes","Neutral","Yes","","","","","No, not reported","Not applicable","","Unsure how to report the incident","","","","","","","","","","","","","","","","","","","Exclusive / None of the above","","Yes","Unsure","Unsure or unaware of any policies or procedures related to sexual harassment in my workplace","Office","","","","","","","","","","No","","","Very interested","Very interested","Very interested","Very interested","Very interested","Male",NA,"","Black/African-American","",1955,"Government/public service","","","Advanced degree (Master's, Ph.D., M.D.)","",NA,"Male","Black/African-American",63,3,0.998517796040008
